payment_id,customer_id,payment_method,date,amount
14436,858,internet banking,2021-11-25 18:57:12,41.0
14437,595,ATM,2019-06-05 14:34:35,56.64
14438,499,auto payment from a bank card,2019-02-20 10:51:04,81.2
14439,313,bank card online,2020-06-17 03:38:30,49.51
14440,87,online wallet,2020-05-05 10:14:38,80.48
14441,850,internet banking,2021-10-11 20:27:54,61.4
14443,801,bank card online,2020-04-20 03:39:38,8.01
14444,807,bank card online,2021-01-14 11:32:41,92.36
14446,568,internet banking,2020-11-24 08:02:35,101.44
14447,745,online wallet,2021-05-12 03:17:35,90.05
14448,700,auto payment from a bank card,2020-03-06 18:17:06,52.42
14449,644,internet banking,2020-06-07 02:28:48,89.03
14451,184,ATM,2019-05-03 05:35:35,47.11
14452,556,online wallet,2019-08-20 02:58:18,23.8
14454,29,internet banking,2021-06-09 02:16:39,44.88
14455,881,online wallet,2020-06-01 18:24:46,54.71
14456,21,bank card online,2021-01-21 21:15:45,25.49
14457,174,bank card online,2021-08-19 16:41:51,38.31
14458,269,online wallet,2020-03-03 22:56:27,68.03
14459,824,bank card online,2020-08-26 16:26:56,100.69
14460,142,internet banking,2021-11-14 04:57:19,50.84
14461,39,auto payment from a bank card,2020-09-22 11:11:51,71.09
14462,887,bank card online,2020-07-02 23:23:06,26.68
14463,415,bank card online,2020-03-19 02:39:56,117.18
14465,39,internet banking,2021-02-12 02:19:40,28.47
14466,922,internet banking,2019-11-14 07:42:33,13.53
14468,570,internet banking,2019-03-14 12:16:16,69.45
14469,600,auto payment from a bank card,2021-11-07 14:11:41,74.7
14470,432,internet banking,2020-06-07 15:24:06,99.37
14471,153,bank card online,2019-05-31 10:58:21,15.93
14472,978,payment in stores,2020-11-04 17:19:45,122.1
14473,771,internet banking,2021-12-02 15:03:36,76.95
14475,274,auto payment from a bank card,2021-02-22 18:17:53,32.9
14476,652,internet banking,2021-01-21 16:08:17,105.37
14477,924,payment in stores,2020-09-14 22:12:23,101.2
14479,638,internet banking,2020-10-25 09:29:01,44.27
14480,543,internet banking,2020-06-03 22:58:38,56.71
14482,563,internet banking,2021-02-18 08:21:25,105.92
14483,807,internet banking,2021-09-07 12:09:28,66.97
14484,611,internet banking,2021-02-13 16:12:14,68.3
14486,26,bank card online,2019-07-12 02:35:20,34.41
14487,556,sms payments,2021-05-27 11:58:48,24.32
14488,593,online wallet,2021-07-30 08:49:12,26.09
14490,633,online wallet,2019-04-24 12:32:30,109.98
14491,134,internet banking,2020-02-10 02:09:04,57.04
14492,528,auto payment from a bank card,2019-04-28 03:11:26,13.04
14493,600,online wallet,2020-06-04 17:07:01,41.45
14494,173,bank card online,2019-11-13 02:41:33,74.3
14495,332,bank card online,2019-11-07 03:10:51,52.67
14497,336,bank card online,2019-03-28 00:23:41,23.47
14498,312,internet banking,2019-08-12 22:12:45,102.45
14500,573,payment in stores,2020-10-11 04:24:06,39.92
14501,309,online wallet,2021-09-22 10:56:59,124.65
14502,204,internet banking,2020-10-20 08:59:52,67.79
14503,510,ATM,2021-03-05 20:38:34,28.68
14504,87,auto payment from a bank card,2019-01-28 20:11:10,49.69
14505,596,online wallet,2021-03-03 02:58:14,35.67
14506,308,bank card online,2021-12-11 05:29:20,35.5
14507,968,bank card online,2021-04-02 05:33:56,39.25
14508,326,bank card online,2021-05-17 14:30:35,153.31
14509,65,internet banking,2019-10-27 06:05:16,68.0
14510,434,internet banking,2021-11-17 00:41:02,132.18
14511,536,online wallet,2019-03-23 11:00:09,69.98
14512,969,internet banking,2021-12-31 11:31:48,84.68
14513,817,auto payment from a bank card,2020-06-21 16:55:44,24.97
14514,504,internet banking,2021-09-14 15:35:51,26.93
14515,2,sms payments,2020-12-01 01:30:00,36.52
14517,464,online wallet,2020-02-02 17:57:33,86.45
14518,492,auto payment from a bank card,2021-11-18 10:27:12,102.18
14520,479,bank card online,2019-11-09 14:04:41,39.65
14522,230,internet banking,2019-12-19 23:58:29,27.48
14523,772,internet banking,2019-12-14 18:53:07,43.42
14524,17,internet banking,2019-09-07 03:34:11,89.18
14525,420,internet banking,2020-05-25 15:42:46,48.48
14526,899,internet banking,2019-02-15 22:36:27,86.81
14527,914,payment in stores,2021-04-27 05:05:14,90.94
14528,116,auto payment from a bank card,2021-10-09 15:51:01,17.13
14529,5,auto payment from a bank card,2020-06-10 02:18:23,43.31
14530,553,internet banking,2019-12-30 12:18:12,216.29
14531,842,internet banking,2021-07-22 19:33:03,90.58
14532,394,sms payments,2020-07-06 16:28:51,33.22
14533,275,payment in stores,2020-06-20 04:51:20,204.13
14534,652,ATM,2020-02-07 13:16:34,21.01
14535,393,online wallet,2021-02-09 01:04:28,36.95
14536,958,ATM,2021-08-09 07:22:44,106.6
14537,454,auto payment from a bank card,2019-08-25 10:44:18,49.12
14538,572,internet banking,2019-12-31 12:47:21,45.22
14540,94,bank card online,2021-07-22 13:35:45,59.7
14541,383,bank card online,2019-11-21 18:48:51,75.65
14542,393,online wallet,2019-03-17 17:49:17,76.02
14543,343,auto payment from a bank card,2021-11-22 12:06:59,15.23
14545,897,internet banking,2020-05-04 10:50:50,40.16
14546,897,auto payment from a bank card,2021-05-04 17:38:58,35.6
14547,473,bank card online,2020-09-06 01:15:24,14.05
14548,130,internet banking,2019-12-01 09:52:39,73.72
14549,739,bank card online,2020-12-19 13:40:54,40.63
14550,520,internet banking,2019-07-09 09:42:14,24.78
14551,164,internet banking,2021-12-03 21:33:22,49.99
14552,981,bank card online,2021-02-17 20:33:39,63.55
14553,651,online wallet,2021-04-13 00:09:08,44.07
14554,915,auto payment from a bank card,2020-05-31 17:05:46,25.11
14555,296,internet banking,2021-09-06 18:48:58,58.24
14556,466,auto payment from a bank card,2021-07-31 14:49:58,57.27
14557,954,payment in stores,2021-12-25 07:02:49,20.43
14558,593,online wallet,2020-03-16 15:03:13,29.56
14559,809,internet banking,2020-06-21 09:20:55,43.33
14561,55,ATM,2019-09-28 01:28:11,21.06
14562,527,bank card online,2021-09-05 14:31:58,33.63
14564,817,online wallet,2020-07-16 23:04:20,42.77
14565,184,payment in stores,2021-04-17 17:25:31,44.04
14566,365,ATM,2019-03-23 14:02:07,21.66
14567,252,internet banking,2021-11-28 20:47:51,71.78
14568,258,online wallet,2021-09-05 11:43:06,104.88
14570,32,internet banking,2019-12-26 13:42:06,104.47
14571,921,internet banking,2019-01-02 12:42:59,32.55
14572,468,online wallet,2020-12-05 07:41:06,107.29
14573,868,internet banking,2021-10-07 13:13:08,44.96
14574,297,online wallet,2020-09-05 03:28:09,13.1
14575,756,auto payment from a bank card,2020-08-26 04:31:04,47.88
14576,521,bank card online,2021-12-25 02:00:02,51.49
14578,389,online wallet,2020-12-23 16:27:27,87.38
14579,770,internet banking,2019-04-01 01:04:37,69.97
14580,807,auto payment from a bank card,2021-09-05 16:33:14,98.71
14582,363,bank card online,2019-08-21 07:24:01,42.17
14583,82,internet banking,2020-12-25 08:33:57,119.2
14585,556,internet banking,2020-05-31 21:46:30,67.39
14586,887,online wallet,2021-04-24 06:18:13,39.13
14587,262,internet banking,2019-08-13 06:14:14,69.58
14589,110,internet banking,2021-06-30 00:59:20,20.81
14590,991,bank card online,2021-04-17 11:29:23,23.86
14591,251,internet banking,2019-03-29 08:09:43,97.27
14592,522,auto payment from a bank card,2019-03-05 07:36:41,25.17
14593,638,auto payment from a bank card,2021-09-20 21:03:18,18.79
14594,174,online wallet,2021-12-05 12:45:29,50.73
14595,615,online wallet,2019-10-10 20:01:40,124.79
14598,25,internet banking,2019-01-23 17:46:19,106.42
14599,797,auto payment from a bank card,2020-06-01 19:40:01,104.88
14602,80,sms payments,2021-07-03 10:51:50,28.17
14603,697,internet banking,2019-06-16 15:48:50,60.16
14604,903,online wallet,2019-01-03 21:06:18,30.8
14605,56,online wallet,2021-02-17 11:32:53,42.22
14606,878,auto payment from a bank card,2019-01-03 10:53:47,54.47
14607,284,bank card online,2020-10-07 10:59:38,63.11
14608,651,ATM,2020-05-05 06:20:44,81.53
14609,244,internet banking,2019-06-25 20:15:10,41.72
14611,631,internet banking,2020-05-29 18:28:23,33.51
14612,739,sms payments,2020-08-11 23:56:40,30.47
14613,642,internet banking,2021-08-25 06:10:28,54.14
14614,689,internet banking,2021-02-27 12:33:15,16.95
14615,312,auto payment from a bank card,2019-03-07 18:05:08,88.37
14616,269,internet banking,2019-03-13 12:39:27,61.9
14617,627,online wallet,2020-11-13 01:44:03,42.39
14621,51,internet banking,2019-05-28 00:41:12,47.42
14622,528,online wallet,2021-04-15 18:29:30,99.13
14624,612,auto payment from a bank card,2020-02-02 13:35:26,55.4
14625,241,internet banking,2019-02-13 16:58:13,58.52
14626,651,internet banking,2021-03-04 12:04:51,78.28
14627,116,bank card online,2020-11-30 07:37:08,95.68
14628,688,bank card online,2020-05-26 03:32:29,188.95
14633,451,bank card online,2020-10-18 02:17:30,58.78
14635,69,internet banking,2020-08-31 04:35:12,48.5
14636,270,bank card online,2020-10-28 02:12:19,142.42
14637,958,bank card online,2021-05-25 18:22:55,23.73
14638,568,internet banking,2019-03-16 02:21:52,36.57
14639,545,sms payments,2021-01-03 12:27:37,76.08
14640,206,internet banking,2021-12-22 11:36:23,26.89
14641,35,ATM,2021-09-22 18:30:19,56.65
14644,330,internet banking,2021-01-28 09:50:24,16.44
14645,726,internet banking,2021-10-17 23:35:14,52.16
14646,873,bank card online,2019-12-07 04:20:45,90.19
14647,36,internet banking,2021-11-28 06:01:38,72.69
14648,865,auto payment from a bank card,2021-06-14 14:46:55,34.44
14649,334,online wallet,2021-09-14 13:21:11,59.23
14650,688,internet banking,2020-03-15 17:37:32,61.35
14651,571,online wallet,2020-05-14 06:57:43,38.23
14653,545,internet banking,2020-10-11 12:40:36,45.8
14654,858,payment in stores,2021-05-05 12:35:05,17.96
14655,605,payment in stores,2019-06-16 07:02:15,38.2
14656,277,internet banking,2020-09-08 04:39:08,102.34
14657,17,auto payment from a bank card,2021-04-10 07:11:08,31.48
14658,858,bank card online,2021-11-16 03:34:52,31.89
14659,672,payment in stores,2019-11-14 07:14:36,21.36
14660,148,internet banking,2020-09-18 08:31:13,30.5
14661,639,bank card online,2019-05-17 22:56:08,51.37
14663,688,internet banking,2019-07-17 21:02:50,38.06
14664,688,auto payment from a bank card,2020-05-06 01:27:35,57.34
14665,889,auto payment from a bank card,2021-11-18 16:10:08,38.54
14666,324,online wallet,2021-07-25 07:31:15,26.83
14667,766,bank card online,2020-01-08 21:55:45,35.95
14668,638,online wallet,2021-06-03 05:13:13,56.2
14669,332,online wallet,2020-05-22 10:22:06,69.78
14670,869,internet banking,2020-05-09 07:27:17,18.63
14671,87,auto payment from a bank card,2019-09-08 12:24:50,36.75
14672,194,bank card online,2021-03-02 19:30:45,78.5
14674,130,internet banking,2019-06-04 10:27:31,79.25
14675,153,bank card online,2020-08-31 16:31:27,26.98
14676,460,internet banking,2019-01-20 23:23:59,29.77
14677,554,online wallet,2020-01-30 06:42:08,103.61
14678,342,internet banking,2021-05-16 04:30:57,35.68
14679,564,bank card online,2019-07-04 14:39:18,20.28
14680,936,auto payment from a bank card,2020-06-20 16:23:45,35.1
14681,967,auto payment from a bank card,2021-07-22 03:57:15,73.15
14682,267,internet banking,2021-09-17 04:35:09,94.92
14683,687,internet banking,2021-12-30 21:10:14,223.1
14684,674,internet banking,2020-09-24 03:40:11,65.73
14685,184,internet banking,2020-07-28 04:26:46,54.71
14686,621,auto payment from a bank card,2020-03-26 04:57:13,95.81
14688,613,internet banking,2021-10-25 09:05:37,121.13
14689,86,internet banking,2021-07-14 23:19:14,32.02
14690,841,online wallet,2019-03-10 19:21:37,61.81
14691,818,bank card online,2020-11-16 08:16:11,49.07
14692,61,ATM,2021-01-17 04:29:10,27.47
14694,572,internet banking,2020-05-31 20:16:35,45.66
14695,443,auto payment from a bank card,2021-12-18 19:12:05,30.2
14698,471,ATM,2021-01-05 05:49:09,86.22
14699,397,payment in stores,2021-02-28 15:15:06,20.94
14700,596,online wallet,2021-08-30 14:44:36,53.28
14701,916,online wallet,2019-09-06 12:36:12,83.15
14702,800,internet banking,2020-06-15 16:53:32,47.11
14703,825,bank card online,2020-10-16 16:36:29,108.51
14705,188,bank card online,2019-08-13 23:00:43,19.08
14706,937,bank card online,2021-04-16 05:52:07,99.37
14707,115,online wallet,2020-10-30 06:35:58,69.59
14708,446,internet banking,2019-05-05 03:26:02,54.47
14709,389,bank card online,2021-04-28 23:40:17,30.28
14710,238,internet banking,2020-11-09 00:05:21,125.55
14711,353,online wallet,2020-03-22 14:44:36,49.7
14712,548,auto payment from a bank card,2019-02-20 04:37:56,51.78
14713,368,internet banking,2020-02-26 00:44:58,21.24
14714,551,auto payment from a bank card,2020-12-18 02:08:08,33.29
14715,965,online wallet,2019-04-08 03:14:25,63.43
14716,176,online wallet,2019-10-12 18:35:04,21.16
14717,884,online wallet,2021-05-10 16:00:53,29.84
14719,527,auto payment from a bank card,2021-03-31 04:07:22,38.06
14720,985,internet banking,2021-07-16 20:56:31,61.47
14721,519,auto payment from a bank card,2019-11-23 02:58:10,74.34
14722,69,online wallet,2019-08-02 10:21:37,96.63
14723,510,internet banking,2020-06-19 03:31:44,54.82
14724,742,auto payment from a bank card,2021-08-08 19:27:37,63.96
14725,979,internet banking,2019-11-16 22:52:27,42.03
14726,76,bank card online,2020-06-17 14:01:54,28.21
14727,213,online wallet,2021-01-14 19:01:31,64.46
14728,128,internet banking,2021-03-12 19:39:40,151.42
14729,818,internet banking,2020-12-23 01:40:55,50.7
14730,650,bank card online,2021-02-28 17:19:35,33.63
14731,120,online wallet,2020-04-29 16:12:10,41.39
14732,343,auto payment from a bank card,2019-01-06 14:29:37,41.96
14733,649,bank card online,2020-11-29 00:43:26,43.6
14734,714,bank card online,2021-09-02 17:21:41,39.25
14736,867,bank card online,2019-01-15 15:09:25,47.35
14738,506,internet banking,2021-09-19 13:28:01,46.97
14739,142,bank card online,2020-11-30 00:21:10,17.03
14740,152,internet banking,2021-02-25 17:07:38,27.19
14741,106,ATM,2020-12-17 08:21:59,40.95
14742,250,bank card online,2020-06-04 21:21:59,54.54
14743,578,internet banking,2021-07-25 14:27:47,26.32
14744,882,internet banking,2020-02-14 12:30:14,91.48
14745,744,auto payment from a bank card,2019-06-17 15:52:48,25.62
14746,578,internet banking,2019-02-25 15:00:31,28.43
14747,513,internet banking,2020-06-24 17:01:19,29.7
14748,478,internet banking,2021-06-13 23:26:27,124.63
14749,421,bank card online,2020-06-30 18:16:02,114.1
14750,625,internet banking,2021-02-07 20:02:05,75.56
14751,711,online wallet,2019-06-09 17:25:09,134.45
14752,492,internet banking,2021-03-14 19:05:24,67.37
14753,588,internet banking,2019-01-21 11:47:52,29.44
14754,822,auto payment from a bank card,2019-04-01 22:41:05,184.05
14757,242,payment in stores,2019-06-09 16:38:16,16.87
14758,640,internet banking,2019-01-06 14:52:48,113.72
14759,835,internet banking,2021-10-18 23:30:36,25.92
14760,880,internet banking,2021-09-03 03:59:28,34.44
14762,608,bank card online,2021-06-06 21:06:46,60.19
14763,762,auto payment from a bank card,2020-10-22 22:50:22,66.86
14764,661,payment in stores,2020-10-26 11:34:25,135.07
14765,749,internet banking,2020-02-05 14:29:13,68.95
14766,503,auto payment from a bank card,2020-10-18 07:19:43,86.68
14767,31,online wallet,2021-12-27 14:22:18,54.55
14768,443,bank card online,2020-10-18 08:46:57,94.02
14769,136,auto payment from a bank card,2021-02-01 23:45:35,31.62
14770,57,online wallet,2020-12-14 01:21:16,128.92
14771,18,ATM,2021-10-01 22:52:36,92.48
14772,956,auto payment from a bank card,2019-03-09 03:17:15,32.39
14773,401,auto payment from a bank card,2020-01-21 03:59:56,25.98
14774,250,auto payment from a bank card,2019-04-22 15:00:31,28.24
14775,190,online wallet,2021-08-08 23:34:04,34.08
14776,227,internet banking,2021-09-08 05:58:25,71.01
14777,61,internet banking,2019-11-05 10:22:01,70.08
14778,903,internet banking,2019-12-21 04:39:46,111.39
14779,787,bank card online,2020-01-30 04:10:57,54.93
14780,769,payment in stores,2021-11-08 21:08:09,47.25
14782,878,bank card online,2019-12-25 01:14:28,14.92
14783,841,ATM,2020-06-23 23:18:24,20.45
14784,842,internet banking,2019-07-30 00:49:35,190.25
14785,596,online wallet,2021-12-12 22:28:49,65.81
14786,943,internet banking,2020-03-06 00:22:20,111.27
14787,647,bank card online,2020-08-02 06:24:56,26.28
14788,714,ATM,2020-01-27 11:22:43,149.04
14789,118,online wallet,2021-11-27 11:20:23,61.57
14790,420,internet banking,2020-04-15 12:16:23,36.73
14791,293,bank card online,2020-02-26 23:09:30,112.45
14794,797,bank card online,2020-12-20 11:42:16,66.07
14795,893,internet banking,2021-11-12 23:57:54,48.18
14796,259,bank card online,2021-09-18 00:14:00,40.35
14797,57,online wallet,2021-11-29 20:01:02,50.18
14798,443,bank card online,2020-12-25 07:37:04,39.7
14799,80,internet banking,2020-05-03 16:42:52,133.25
14800,764,payment in stores,2021-11-22 06:47:31,21.97
14801,610,bank card online,2021-09-03 00:18:16,98.66
14802,363,online wallet,2020-02-24 20:37:33,152.03
14803,174,online wallet,2021-04-15 14:27:31,36.49
14804,86,internet banking,2021-07-22 04:30:10,50.08
14805,461,internet banking,2020-12-09 08:05:51,37.77
14806,471,auto payment from a bank card,2020-04-15 19:05:33,34.35
14808,375,ATM,2021-02-16 20:36:34,37.51
14809,946,internet banking,2020-05-27 20:54:36,43.67
14810,209,bank card online,2021-06-29 22:52:39,18.38
14811,461,online wallet,2021-10-16 20:09:16,83.12
14812,704,internet banking,2021-07-08 18:25:26,39.6
14813,37,bank card online,2020-06-05 17:27:55,82.49
14814,584,auto payment from a bank card,2019-12-16 07:39:46,78.65
14815,220,internet banking,2021-08-20 02:05:35,167.59
14817,937,internet banking,2020-05-02 15:32:03,27.2
14818,400,auto payment from a bank card,2021-09-24 02:28:59,23.57
14819,368,auto payment from a bank card,2021-12-09 20:05:49,14.69
14820,758,bank card online,2019-07-25 19:03:55,47.78
14821,930,online wallet,2020-01-15 21:49:16,55.37
14822,723,bank card online,2019-05-22 08:10:11,95.76
14823,468,internet banking,2020-01-01 01:29:13,72.51
14824,399,bank card online,2019-02-25 08:09:54,42.47
14825,135,bank card online,2020-08-24 02:59:58,25.23
14826,705,online wallet,2019-03-25 18:49:23,58.81
14827,628,bank card online,2019-09-11 20:17:58,104.88
14828,414,bank card online,2021-09-11 05:01:28,65.37
